id,listing_id,make,model,title,url,price,mileage,fuel_type,first_registration,power,transmission,seller_type,location,scraped_date,scraped_timestamp,is_active,created_at,updated_at
7835,4f4d23fd-33aa-4bd2-a1cb-c8866d9f4210,bmw,520,BMW 520PACK M-PRO,,57900.0,10150,Benzin,11-2025,,,Händler,,2026-08-03T07:40:08.301576,1785742808,1,2026-05-24 07:31:00,2026-08-03 07:40:12
8183,0258bc7e-9829-4a18-bcd9-e1220d4b3f1a,bmw,520,BMW 520Touring PACK M,,57900.0,4100,Benzin,11-2025,,,Händler,,2026-08-03T07:40:08.300207,1785742808,1,2026-06-09 08:01:05,2026-08-03 07:40:12
8863,d0d69dbc-202a-4dfb-b39b-1125d969ab9f,bmw,520,BMW 520i HK HiFi DAB LED Pano.Dach,,58990.0,20461,Benzin,09-2025,,,Händler,,2026-08-03T07:40:08.301130,1785742808,1,2026-07-05 07:38:01,2026-08-03 07:40:12
9337,585eef00-49a9-4f4a-b533-bb49bc3c135a,bmw,520,BMW 520i Touring M SPORT,,49990.0,19000,Benzin,06-2025,,,Händler,,2026-08-03T07:40:08.300664,1785742808,1,2026-07-27 07:44:00,2026-08-03 07:40:12
9338,69bb6e77-dec3-4784-adcd-759515887c00,bmw,520,BMW 520i Touring M SPORT,,49990.0,15000,Benzin,06-2025,,,Händler,,2026-08-03T07:40:08.299609,1785742808,1,2026-07-27 07:44:00,2026-08-03 07:40:12
9442,d4c7a951-03db-44ec-a9ce-fcbd4795224f,bmw,520,BMW 520520d Pack M,,23000.0,138000,Diesel,12-2017,,,Privat,,2026-08-03T07:40:08.302019,1785742808,1,2026-07-31 06:55:03,2026-08-03 07:40:12
679,e29b4667-18fb-4857-b100-fa2913d5fa59,bmw,520,BMW 520d   M Sportpaket,,60800.0,0,Diesel,new,,,Händler,,2026-08-03T07:40:04.752008,1785742804,1,2025-07-04 21:25:18,2026-08-03 07:40:12
1829,fb23f84f-84fa-4070-b902-11e763dbaf7e,bmw,520,BMW 520DA PACK M 190CV,,38900.0,67900,3,05-2021,,,Händler,,2026-08-03T07:40:04.749791,1785742804,1,2025-09-24 04:32:15,2026-08-03 07:40:12
2916,97944f2f-a3e2-43bf-9bb0-dc79d7c31bba,bmw,520,BMW 520d M Pack,,29900.0,87500,Diesel,05-2019,,,Händler,,2026-08-03T07:40:04.747179,1785742804,1,2025-11-29 04:34:41,2026-08-03 07:40:12
4886,6e7864ec-2983-4f61-90ed-b9b62b20556a,bmw,520,BMW 520520d xDrive Touring Aut.,,66900.0,45000,Diesel,07-2025,,,Händler,,2026-08-03T07:40:04.749352,1785742804,1,2026-02-02 05:32:09,2026-08-03 07:40:12
5766,5ee0b365-0676-4c6b-9260-d8a27fc3b3d5,bmw,520,BMW 520d,,14990.0,213931,Diesel,07-2009,,,Händler,,2026-08-03T07:40:04.748901,1785742804,1,2026-03-05 05:19:12,2026-08-03 07:40:12
5906,ae990f94-9cd0-403f-99d1-b2adb18ec6eb,bmw,520,BMW 520520d XDrive Luxury Line,,17500.0,128000,Diesel,12-2016,,,Privat,,2026-08-03T07:40:04.747610,1785742804,1,2026-03-10 05:17:18,2026-08-03 07:40:12
6330,d03786a8-6568-4d2b-a5f6-c8539b12f3ed,bmw,520,BMW 520520d Touring,,6000.0,315000,Diesel,06-2010,,,Privat,,2026-08-03T07:40:04.748039,1785742804,1,2026-03-27 05:49:27,2026-08-03 07:40:12
7325,e94a584e-117d-44e2-a54b-3a2ca174240e,bmw,520,BMW 520520d Edition Fleet,,8500.0,290000,Diesel,01-2013,,,Privat,,2026-08-03T07:40:04.745404,1785742804,1,2026-05-07 06:48:35,2026-08-03 07:40:12
7326,f8a9be5f-45a5-4078-b07e-43671af4b996,bmw,520,BMW 520520d Gran Turismo,,9200.0,276000,Diesel,11-2012,,,Privat,,2026-08-03T07:40:04.746296,1785742804,1,2026-05-07 06:48:35,2026-08-03 07:40:12
7438,09f840bc-98d5-4068-b561-30b2925f7de1,bmw,520,BMW 520iA Limousine Head-Up/360°/H&K,,44890.0,25500,Benzin,01-2025,,,Händler,,2026-08-03T07:40:04.751571,1785742804,1,2026-05-12 06:46:17,2026-08-03 07:40:12
7765,d555f124-ebff-4a97-a86d-a588a0a220c4,bmw,520,BMW 520d xDrive M Sport,,61500.0,0,3,new,,,Händler,,2026-08-03T07:40:04.752464,1785742804,1,2026-05-22 07:55:06,2026-08-03 07:40:12
7921,7580f4d1-78a7-4c11-b528-1f9b7c319376,bmw,520,BMW 520520dA Touring 2.0 197cv Auto HYB-DIE xDrive M-SPO,,57970.0,14000,3,05-2025,,,Händler,,2026-08-03T07:40:04.750678,1785742804,1,2026-05-29 08:07:53,2026-08-03 07:40:12
8347,fbb44119-b6bc-4127-8106-d756542ba523,bmw,520,BMW 520520d,,6200.0,330000,Diesel,02-2011,,,Privat,,2026-08-03T07:40:04.744936,1785742804,1,2026-06-13 07:57:22,2026-08-03 07:40:12
8788,29ff7bb4-7824-4aac-b0c3-2f86ae240e69,bmw,520,BMW 520520d Touring Aut. Sport Line,,18500.0,154000,Diesel,06-2017,,,Privat,,2026-08-03T07:40:04.748464,1785742804,1,2026-07-01 08:22:22,2026-08-03 07:40:12
9075,8163b028-9014-4107-b814-c0dcb249cf81,bmw,520,BMW 520d M Sportpaket Head-Up HK HiFi DAB LED RFK,,59990.0,21000,Diesel,07-2025,,,Händler,,2026-08-03T07:40:04.751129,1785742804,1,2026-07-15 06:25:56,2026-08-03 07:40:12
9262,d2d5041d-bffc-4465-ab8c-73c6042f2860,bmw,520,BMW 520Xdrive+M-Sport+AT+BlackStyle+Panorama,,39990.0,35853,Diesel,03-2024,,,Händler,,2026-08-03T07:40:04.744354,1785742804,1,2026-07-23 06:39:33,2026-08-03 07:40:12
9311,2f7ba5d5-1757-40b5-8acb-cd631957c020,bmw,520,BMW 520520d Touring Aut. Sport Line,,18500.0,154000,Diesel,06-2017,,,Privat,,2026-08-03T07:40:04.745842,1785742804,1,2026-07-25 06:28:38,2026-08-03 07:40:12
9336,268f2708-f332-439f-8127-1669927eca3c,bmw,520,BMW 520i Touring M SPORT,,49990.0,8125,Benzin,05-2025,,,Händler,,2026-08-03T07:40:04.750242,1785742804,1,2026-07-27 07:44:00,2026-08-03 07:40:12
9355,c0cfc4c2-ac44-4e57-990b-a446aec8528e,bmw,520,BMW 520d M Sportpaket,,29990.0,94646,Diesel,05-2019,,,Händler,,2026-08-03T07:40:04.746727,1785742804,1,2026-07-28 06:37:02,2026-08-03 07:40:12
